timestamp,lat,lon,alt,alt_ellipsoid,delta_alt,vel_n,vel_e,vel_d,yaw,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
161304471,49.089709702423065,2.1103476883779675,106.27728,150.99301,-0.0,-0.8295942,-0.13146463,0.81445855,-2.0747046,0.89960444,1.3634799,0.0,2,0,0,0
161504471,49.089708085158925,2.110346946509223,106.06941,150.77206,-0.0,-0.8952849,-0.14609218,0.8051908,-2.0723062,0.8996383,1.3638308,0.0,2,0,0,0
161712471,49.08970629182576,2.1103461885976147,105.85421,150.54474,-0.0,-0.95687824,-0.14817998,0.8139511,-2.072672,0.9000175,1.3640835,0.0,2,0,0,0
161911671,49.08970446380889,2.110345486490359,105.64155,150.321,-0.0,-1.0097197,-0.16726753,0.840366,-2.075023,0.8999593,1.3642641,0.0,2,0,0,0
162119683,49.089702542392736,2.110344677306251,105.41525,150.08578,-0.0,-1.0349324,-0.18359677,0.9124861,-2.0774426,0.90031034,1.3645318,0.0,2,0,0,0
162319677,49.08970067988929,2.1103439210909345,105.20034,149.8617,-0.0,-1.0110486,-0.1464461,0.8399504,-2.0779562,0.90032923,1.3647114,0.0,2,0,0,0
162519701,49.089698884420606,2.110343262889831,105.020256,149.67294,-0.0,-0.96269715,-0.11477178,0.7989669,-2.078007,0.90035933,1.3651348,0.0,2,0,0,0
162719679,49.0896972186987,2.110342577532921,104.83266,149.47696,-0.0,-0.8479783,-0.13246538,0.8586814,-2.080358,0.9003743,1.365543,0.0,2,0,0,0
162927674,49.08969574430337,2.1103416391969803,104.63294,149.26875,-0.0,-0.6972654,-0.2456563,0.91207165,-2.081118,0.9006608,1.365531,0.0,2,0,0,0
163127671,49.08969466544342,2.110340449675852,104.44675,149.07483,-0.0,-0.49363276,-0.38452014,0.9029769,-2.0799842,0.9006099,1.3656723,0.0,2,0,0,0
163327677,49.08969395266671,2.1103389002227226,104.2643,148.88547,-0.0,-0.30004528,-0.5412258,0.96510255,-2.0807889,0.9005624,1.3663197,0.0,2,0,0,0
163527702,49.089693595475474,2.1103369876747866,104.07235,148.6869,-0.0,-0.13116673,-0.66377354,0.95557433,-2.0820596,0.90049714,1.3661262,0.0,2,0,0,0
163735694,49.08969346594976,2.1103347447538963,103.88536,148.49326,-0.0,-0.008893493,-0.7160137,0.99218446,-2.0811515,0.9006883,1.36632,0.0,2,0,0,0
163935671,49.08969346416396,2.110332596788989,103.70978,148.31105,-0.0,0.065194845,-0.6680616,0.9645356,-2.0813208,0.90045816,1.3661264,0.0,2,0,0,0
164143680,49.08969350798844,2.1103304398463285,103.5222,148.1173,-0.0,0.059346065,-0.63082105,1.0263095,-2.0817237,0.9006626,1.3663207,0.0,2,0,0,0
164343670,49.08969351684626,2.1103284495961008,103.34383,147.93155,-0.0,0.039536312,-0.6007948,1.0591372,-2.080356,0.9005175,1.3661265,0.0,2,0,0,0
164543671,49.08969345780317,2.1103265381804532,103.16899,147.7494,-0.0,0.0013033529,-0.5857584,1.0565549,-2.0769525,0.9003803,1.3662056,0.0,2,0,0,0
164751702,49.089693329118084,2.110324639573351,102.98326,147.55672,-0.0,-0.041064296,-0.5872705,1.0854747,-2.0741374,0.9005857,1.3663925,0.0,2,0,0,0
164951671,49.08969315694112,2.1103228336437985,102.80003,147.3657,-0.0,-0.051490277,-0.57069546,1.0919013,-2.0723681,0.9004615,1.366431,0.0,2,0,0,0
165151702,49.08969296120423,2.11032105360611,102.61077,147.1684,-0.0,-0.06458684,-0.5510508,1.097518,-2.0727851,0.9003888,1.366467,0.0,2,0,0,0
165359704,49.08969274785954,2.1103192463146425,102.42554,146.97385,-0.0,-0.08781118,-0.54025793,1.1084163,-2.0707445,0.90062654,1.366331,0.0,2,0,0,0
165559672,49.08969252514931,2.110317580792915,102.24091,146.77887,-0.0,-0.087310664,-0.50533164,1.1105462,-2.066831,0.9005356,1.3663616,0.0,2,0,0,0
165759699,49.08969231546703,2.110316038011646,102.04742,146.57446,-0.0,-0.08561339,-0.46677747,1.1508334,-2.06186,0.90045255,1.3663899,0.0,2,0,0,0
165958892,49.08969212178881,2.110314625147712,101.85216,146.3677,-0.0,-0.081102386,-0.40612745,1.0972848,-2.0545626,0.9003292,1.3664076,0.0,2,0,0,0
166167671,49.08969193468033,2.1103132840395413,101.646835,146.1518,-0.0,-0.081276245,-0.33916274,1.1022031,-2.0505633,0.900632,1.3665121,0.0,2,0,0,0
166366887,49.08969175936494,2.110312228029236,101.446465,145.93866,-0.0,-0.073440515,-0.2598904,1.0999029,-2.0505068,0.90055156,1.3670471,0.0,2,0,0,0
