timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,vel_ned_valid,satellites_used
367326174,1562313540000147,488479008,23577114,79777,125958,0.85700005,0.38862163,5.2190003,9.384001,1.63,2.02,84,10,0.317,-0.09200001,0.30400002,-0.72300005,4.3261046,0,nan,0.0,3,1,7
367526180,1562313540200147,488479029,23577131,79973,126154,1.0660001,0.38869685,5.183,9.341001,1.63,2.02,84,10,0.76600003,0.64400005,0.41500002,-0.67700005,4.3261046,0,nan,0.0,3,1,7
367725216,1562313540400147,488479054,23577145,80052,126234,1.2310001,0.38878357,5.1650004,9.321,1.63,2.02,84,10,1.0020001,0.98,0.20700002,-0.411,4.3261046,0,nan,0.0,3,1,7
367921408,1562313540600147,488479065,23577144,79938,126119,1.046,0.38885742,5.163,9.313001,1.63,2.02,84,10,0.41900003,0.347,-0.23500001,-0.17400001,4.3261046,0,nan,0.0,3,1,7
368122514,1562313540800147,488479069,23577138,79997,126178,1.1630001,0.38893926,5.1730003,9.299001,1.63,2.02,84,10,0.48700002,-0.18300001,-0.45100003,-0.324,4.3261046,0,nan,0.0,3,1,7
368326132,1562313541000147,488479069,23577140,79922,126104,1.042,0.38901275,5.1860003,9.2890005,1.63,2.02,84,13,0.157,-0.096,-0.125,-0.22100002,4.3261046,0,nan,0.0,3,1,7
368520205,1562313541200147,488479072,23577143,79820,126001,1.014,0.3890843,5.1910005,9.273001,1.63,2.02,84,13,0.35000002,0.252,-0.24400002,-0.266,4.3261046,0,nan,0.0,3,1,7
368713111,1562313541400147,488479078,23577129,80141,126322,1.3230001,0.3891775,5.2120004,9.280001,1.63,2.02,84,13,0.568,-0.238,-0.51500005,-0.314,4.3261046,0,nan,0.0,3,1,7
368917196,1562313541600148,488479089,23577108,80856,127037,1.7350001,0.3892997,5.2400002,9.281,1.63,2.02,84,13,0.64000005,-0.549,-0.33,-0.039,4.3261046,0,nan,0.0,3,1,7
369116174,1562313541800148,488479088,23577097,80937,127118,1.649,0.38941574,5.2830005,9.293,1.63,2.02,84,13,0.74100006,-0.252,-0.697,-0.202,4.3261046,0,nan,0.0,3,1,7
369321059,1562313542000148,488479079,23577105,80399,126581,1.794,0.3895421,5.3240004,9.272,1.63,2.02,84,12,0.224,-0.141,-0.17500001,-0.027,4.3261046,0,nan,0.0,3,1,7
369520110,1562313542200148,488479087,23577115,79756,125938,1.1060001,0.38961995,5.3620005,9.195001,1.63,2.02,84,12,0.95500004,0.87700003,-0.379,0.34500003,4.3261046,0,nan,0.0,3,1,7
369720182,1562313542400148,488479093,23577115,79514,125695,1.11,0.38969815,5.4020004,9.176001,1.63,2.02,84,12,0.597,0.51900005,-0.296,0.029000001,4.3261046,0,nan,0.0,3,1,7
