timestamp,heartbeat_time,data_rate,rate_multiplier,rate_rx,rate_tx,rate_txerr,remote_system_id,remote_component_id,remote_type,remote_system_status,type,mode,flow_control,forwarding,mavlink_v2,ftp,streams
219032195,218024046,1200.0,0.36675593,0.020792078,0.99306923,0.0,255,0,6,4,0,0,0,1,1,1,36
219053768,219050617,1200.0,0.36675593,0.020792078,0.99306923,0.0,255,0,6,4,0,0,0,1,1,1,36
220000355,219996144,1200.0,0.36675593,0.020954402,0.8930567,0.0,255,0,6,4,0,0,0,1,1,1,36
221006578,219996144,1200.0,0.36675593,0.020991687,1.2764944,0.0,255,0,6,4,0,0,0,1,1,1,36
221127370,221120079,1200.0,0.36675593,0.020991687,1.2764944,0.0,255,0,6,4,0,0,0,1,1,1,36
222135254,221120079,1200.0,0.36675593,0.020949135,0.8948273,0.0,255,0,6,4,0,0,0,1,1,1,36
222155444,222152205,1200.0,0.36675593,0.020949135,0.8948273,0.0,255,0,6,4,0,0,0,1,1,1,36
223155152,223148210,1200.0,0.36675593,0.020833125,0.99502975,0.0,255,0,6,4,0,0,0,1,1,1,36
224006521,224003200,1200.0,0.36675593,0.020790165,1.2008795,0.0,255,0,6,4,0,0,0,1,1,1,36
225015334,224003200,1200.0,0.36675593,0.04677287,0.9752641,0.0,255,0,6,4,0,0,0,1,1,1,36
225035320,225032047,1200.0,0.36675593,0.04677287,0.9752641,0.0,255,0,6,4,0,0,0,1,1,1,36
226039437,225032047,1200.0,0.36675593,0.020999957,1.5179969,0.0,255,0,6,4,0,0,0,1,1,1,36
226069508,226064047,1200.0,0.36675593,0.020999957,1.5179969,0.0,255,0,6,4,0,0,0,1,1,1,36
227015427,227012205,1200.0,0.36675593,0.020914625,1.0208329,0.0,255,0,6,4,0,0,0,1,1,1,36
228017220,227012205,1200.0,0.36675593,0.020980801,0.9481324,0.0,255,0,6,4,0,0,0,1,1,1,36
228111498,228106047,1200.0,0.36675593,0.020980801,0.9481324,0.0,255,0,6,4,0,0,0,1,1,1,36
229116108,228106047,1200.0,0.36675593,0.02083325,1.1309478,0.0,255,0,6,4,0,0,0,1,1,1,36
229157147,229154188,1200.0,0.36675593,0.02083325,1.1309478,0.0,255,0,6,4,0,0,0,1,1,1,36
229999155,229993036,1200.0,0.36675593,0.020916395,1.0278914,0.0,255,0,6,4,0,0,0,1,1,1,36
231005627,229993036,1200.0,0.36675593,0.020833189,0.859121,0.0,255,0,6,4,0,0,0,1,1,1,36
231015401,231014036,1200.0,0.36675593,0.020833189,0.859121,0.0,255,0,6,4,0,0,0,1,1,1,36
232013606,232013232,1200.0,0.36675593,0.02081283,1.309226,0.0,255,0,6,4,0,0,0,1,1,1,36
233016138,232013232,1200.0,0.36675593,0.020854766,0.92952675,0.0,255,0,6,4,0,0,0,1,1,1,36
233078213,233073043,1200.0,0.36675593,0.020854766,0.92952675,0.0,255,0,6,4,0,0,0,1,1,1,36
234082472,234078044,1200.0,0.36675593,0.020933827,1.194225,0.0,255,0,6,4,0,0,0,1,1,1,36
235084425,234078044,1200.0,0.36675593,0.04697341,1.0184236,0.0,255,0,6,4,0,0,0,1,1,1,36
235136193,235130325,1200.0,0.36675593,0.04697341,1.0184236,0.0,255,0,6,4,0,0,0,1,1,1,36
236140736,235130325,1200.0,0.36675593,0.020969907,1.1803062,0.0,255,0,6,4,0,0,0,1,1,1,36
